"","Country","year","sex","rate","mean_climate"
"2168","Kuwait",1986,"female",6.17e-06,25.4425
"2169","Kuwait",1987,"female",7.36e-06,26.0200833333333
"2170","Kuwait",1987,"male",1.19e-05,26.0200833333333
"2171","Kuwait",1993,"female",1.12e-05,25.3618333333333
"2172","Kuwait",1993,"male",1.63e-05,25.3618333333333
"2173","Kuwait",1994,"male",1.99e-05,25.8423333333333
"2174","Kuwait",1994,"female",2.21e-05,25.8423333333333
"2175","Kuwait",1995,"female",8.86e-06,25.49175
"2176","Kuwait",1995,"male",2.22e-05,25.49175
"2177","Kuwait",1996,"female",1.88e-05,26.3279166666667
"2178","Kuwait",1996,"male",1.93e-05,26.3279166666667
"2179","Kuwait",1997,"male",1.58e-05,25.3158333333333
"2180","Kuwait",1997,"female",2.82e-05,25.3158333333333
"2181","Kuwait",1998,"male",1.78e-05,26.67075
"2182","Kuwait",1998,"female",2.14e-05,26.67075
"2183","Kuwait",1999,"female",1.79e-05,26.8368333333333
"2184","Kuwait",1999,"male",2.81e-05,26.8368333333333
"2185","Kuwait",2000,"male",1.64e-05,26.3760833333333
"2186","Kuwait",2000,"female",1.86e-05,26.3760833333333
"2187","Kuwait",2001,"female",6.34e-06,26.65475
"2188","Kuwait",2001,"male",2e-05,26.65475
"2189","Kuwait",2002,"female",1.31e-05,26.38675
"2190","Kuwait",2002,"male",2.57e-05,26.38675
"2191","Kuwait",2003,"male",2.57e-05,26.4965833333333
"2192","Kuwait",2003,"female",1.79e-05,26.4965833333333
"2193","Kuwait",2004,"female",2.13e-05,26.1554166666667
"2194","Kuwait",2004,"male",2.34e-05,26.1554166666667
"2195","Kuwait",2005,"male",3.32e-05,25.9879166666667
"2196","Kuwait",2005,"female",1.33e-05,25.9879166666667
"2197","Kuwait",2006,"female",1.26e-05,26.3146666666667
"2198","Kuwait",2006,"male",2.63e-05,26.3146666666667
"2199","Kuwait",2007,"female",1.25e-05,26.3309166666667
"2200","Kuwait",2007,"male",1.89e-05,26.3309166666667
"2201","Kuwait",2008,"female",1.12e-05,26.2665833333333
"2202","Kuwait",2008,"male",1.55e-05,26.2665833333333
"2203","Kuwait",2009,"female",1.8e-05,26.4531666666667
"2204","Kuwait",2009,"male",2e-05,26.4531666666667
"2205","Kuwait",2010,"male",1.3e-05,27.6386666666667
"2206","Kuwait",2010,"female",1.02e-05,27.6386666666667
"2207","Kuwait",2011,"female",1.15e-05,26.0875
"2208","Kuwait",2011,"male",1.28e-05,26.0875
"2209","Kuwait",2012,"female",1.39e-05,26.6755833333333
"2210","Kuwait",2012,"male",1.74e-05,26.6755833333333
"2211","Kuwait",2013,"female",9.31e-06,27.273375
"2212","Kuwait",2013,"male",1.29e-05,27.273375
"2213","Kyrgyzstan",1990,"male",0.00022,4.49241666666667
"2214","Kyrgyzstan",1990,"female",7.65e-05,4.49241666666667
"2215","Kyrgyzstan",1991,"female",6.83e-05,3.78333333333333
"2216","Kyrgyzstan",1991,"male",0.000222,3.78333333333333
"2217","Kyrgyzstan",1992,"male",0.000206,3.72075
"2218","Kyrgyzstan",1992,"female",5.39e-05,3.72075
"2219","Kyrgyzstan",1993,"male",0.000235,3.11616666666667
"2220","Kyrgyzstan",1993,"female",6.17e-05,3.11616666666667
"2221","Kyrgyzstan",1994,"female",4.48e-05,3.75275
"2222","Kyrgyzstan",1994,"male",0.000261,3.75275
"2223","Kyrgyzstan",1995,"female",6.93e-05,4.05016666666667
"2224","Kyrgyzstan",1995,"male",0.000244,4.05016666666667
"2225","Kyrgyzstan",1996,"male",0.000201,3.41458333333333
"2226","Kyrgyzstan",1996,"female",4.35e-05,3.41458333333333
"2227","Kyrgyzstan",1997,"male",0.000205,4.87391666666667
"2228","Kyrgyzstan",1997,"female",4.21e-05,4.87391666666667
"2229","Kyrgyzstan",1998,"female",4.18e-05,4.39316666666667
"2230","Kyrgyzstan",1998,"male",0.000207,4.39316666666667
"2231","Kyrgyzstan",1999,"male",0.000216,4.60033333333333
"2232","Kyrgyzstan",1999,"female",4.53e-05,4.60033333333333
"2233","Kyrgyzstan",2000,"male",0.000193,4.73075
"2234","Kyrgyzstan",2000,"female",4.32e-05,4.73075
"2235","Kyrgyzstan",2001,"male",0.000222,4.781
"2236","Kyrgyzstan",2001,"female",3.43e-05,4.781
"2237","Kyrgyzstan",2002,"male",0.000212,4.709
"2238","Kyrgyzstan",2002,"female",4.4e-05,4.709
"2239","Kyrgyzstan",2003,"male",0.000178,4.04233333333333
"2240","Kyrgyzstan",2003,"female",3.57e-05,4.04233333333333
"2241","Kyrgyzstan",2004,"female",3.23e-05,5.02925
"2242","Kyrgyzstan",2004,"male",0.000161,5.02925
"2243","Kyrgyzstan",2005,"male",0.00017,4.51808333333333
"2244","Kyrgyzstan",2005,"female",3.59e-05,4.51808333333333
"2245","Kyrgyzstan",2006,"female",4.11e-05,4.91733333333333
"2246","Kyrgyzstan",2006,"male",0.00016,4.91733333333333
"2247","Kyrgyzstan",2007,"female",4.89e-05,5.05325
"2248","Kyrgyzstan",2007,"male",0.000159,5.05325
"2249","Kyrgyzstan",2008,"male",0.000164,4.57758333333333
"2250","Kyrgyzstan",2008,"female",3.95e-05,4.57758333333333
"2251","Kyrgyzstan",2009,"female",3.93e-05,4.34916666666667
"2252","Kyrgyzstan",2009,"male",0.000153,4.34916666666667
"2253","Kyrgyzstan",2010,"male",0.000166,4.59575
"2254","Kyrgyzstan",2010,"female",4.27e-05,4.59575
"2255","Kyrgyzstan",2011,"female",4.36e-05,4.20158333333333
"2256","Kyrgyzstan",2011,"male",0.000152,4.20158333333333
"2257","Kyrgyzstan",2012,"female",4.87e-05,3.57691666666667
"2258","Kyrgyzstan",2012,"male",0.000166,3.57691666666667
"2259","Kyrgyzstan",2013,"male",0.000142,6.263125
"2260","Kyrgyzstan",2013,"female",3.81e-05,6.263125
"2261","Latvia",1995,"female",0.000155,6.56633333333333
"2262","Latvia",1995,"male",0.000755,6.56633333333333
"2263","Latvia",1996,"male",0.000681,4.967
"2264","Latvia",1996,"female",0.000142,4.967
"2265","Latvia",1997,"male",0.000651,6.23208333333333
"2266","Latvia",1997,"female",0.000142,6.23208333333333
"2267","Latvia",1998,"female",0.000127,5.99775
"2268","Latvia",1998,"male",0.000628,5.99775
"2269","Latvia",1999,"male",0.000551,7.10891666666667
"2270","Latvia",1999,"female",0.000135,7.10891666666667
"2271","Latvia",2000,"female",0.000123,7.49708333333333
"2272","Latvia",2000,"male",0.000594,7.49708333333333
"2273","Latvia",2001,"female",0.000113,6.53925
"2274","Latvia",2001,"male",0.000557,6.53925
"2275","Latvia",2002,"male",0.000515,6.91758333333333
"2276","Latvia",2002,"female",0.000124,6.91758333333333
"2277","Latvia",2003,"female",0.000102,6.27725
"2278","Latvia",2003,"male",0.000482,6.27725
"2279","Latvia",2004,"male",0.000463,6.33408333333333
"2280","Latvia",2004,"female",9.01e-05,6.33408333333333
"2281","Latvia",2005,"female",0.000102,6.3745
"2282","Latvia",2005,"male",0.000456,6.3745
"2283","Latvia",2006,"female",6.96e-05,6.97058333333333
"2284","Latvia",2006,"male",0.000422,6.97058333333333
"2285","Latvia",2007,"male",0.000375,7.27891666666667
"2286","Latvia",2007,"female",8.35e-05,7.27891666666667
"2287","Latvia",2008,"male",0.000452,7.68108333333333
"2288","Latvia",2008,"female",8.9e-05,7.68108333333333
"2289","Latvia",2009,"female",9.05e-05,6.55933333333333
"2290","Latvia",2009,"male",0.00045,6.55933333333333
"2291","Latvia",2010,"female",5.72e-05,5.71108333333333
"2292","Latvia",2010,"male",0.000416,5.71108333333333
"2293","Latvia",2011,"female",7.03e-05,7.24525
"2294","Latvia",2011,"male",0.000411,7.24525
"2295","Latvia",2012,"female",6.93e-05,6.04333333333333
"2296","Latvia",2012,"male",0.000423,6.04333333333333
"2297","Latvia",2013,"male",0.00037,7.322375
"2298","Latvia",2013,"female",5.85e-05,7.322375
"2299","Lithuania",1995,"female",0.00017,7.00733333333333
"2300","Lithuania",1995,"male",0.000875,7.00733333333333
"2301","Lithuania",1996,"male",0.00088,5.40558333333333
"2302","Lithuania",1996,"female",0.000186,5.40558333333333
"2303","Lithuania",1997,"male",0.000858,6.72675
"2304","Lithuania",1997,"female",0.000158,6.72675
"2305","Lithuania",1998,"female",0.00015,6.65316666666667
"2306","Lithuania",1998,"male",0.000822,6.65316666666667
"2307","Lithuania",1999,"female",0.000149,7.67825
"2308","Lithuania",1999,"male",0.000827,7.67825
"2309","Lithuania",2000,"male",0.000854,8.10766666666667
"2310","Lithuania",2000,"female",0.000177,8.10766666666667
"2311","Lithuania",2001,"male",0.00082,7.12041666666667
"2312","Lithuania",2001,"female",0.000158,7.12041666666667
"2313","Lithuania",2002,"female",0.000138,7.70608333333333
"2314","Lithuania",2002,"male",0.000861,7.70608333333333
"2315","Lithuania",2003,"female",0.000147,6.83033333333333
"2316","Lithuania",2003,"male",0.000794,6.83033333333333
"2317","Lithuania",2004,"male",0.000752,6.83533333333333
"2318","Lithuania",2004,"female",0.000148,6.83533333333333
"2319","Lithuania",2005,"male",0.000738,6.921
"2320","Lithuania",2005,"female",0.000138,6.921
"2321","Lithuania",2006,"female",0.000117,7.422
"2322","Lithuania",2006,"male",0.000591,7.422
"2323","Lithuania",2007,"male",0.000596,7.854
"2324","Lithuania",2007,"female",0.000106,7.854
"2325","Lithuania",2008,"female",0.000117,8.17533333333333
"2326","Lithuania",2008,"male",0.000653,8.17533333333333
"2327","Lithuania",2009,"male",0.000686,7.09608333333333
"2328","Lithuania",2009,"female",0.000114,7.09608333333333
"2329","Lithuania",2010,"male",0.000613,6.32583333333333
"2330","Lithuania",2010,"female",0.000118,6.32583333333333
"2331","Lithuania",2011,"male",0.000619,7.635
"2332","Lithuania",2011,"female",0.000129,7.635
"2333","Lithuania",2012,"male",0.00058,6.72358333333333
"2334","Lithuania",2012,"female",0.000113,6.72358333333333
"2335","Lithuania",2013,"male",0.00069,7.804
"2336","Lithuania",2013,"female",0.00013,7.804
"2337","Luxembourg",1985,"female",9e-05,8.532
"2338","Luxembourg",1985,"male",0.000234,8.532
"2339","Luxembourg",1986,"female",7.85e-05,9.026
"2340","Luxembourg",1986,"male",0.000221,9.026
"2341","Luxembourg",1987,"female",0.000161,8.76191666666667
"2342","Luxembourg",1987,"male",0.000265,8.76191666666667
"2343","Luxembourg",1988,"female",9.38e-05,10.1865
"2344","Luxembourg",1988,"male",0.000304,10.1865
"2345","Luxembourg",1989,"male",0.000312,10.5943333333333
"2346","Luxembourg",1989,"female",0.000104,10.5943333333333
"2347","Luxembourg",1990,"male",0.000269,10.5909166666667
"2348","Luxembourg",1990,"female",0.000114,10.5909166666667
"2349","Luxembourg",1991,"female",0.000124,9.45308333333333
"2350","Luxembourg",1991,"male",0.000304,9.45308333333333
"2351","Luxembourg",1992,"male",0.000161,10.2238333333333
"2352","Luxembourg",1992,"female",0.00016,10.2238333333333
"2353","Luxembourg",1993,"male",0.000263,9.65275
"2354","Luxembourg",1993,"female",8.43e-05,9.65275
"2355","Luxembourg",1994,"male",0.000331,10.8221666666667
"2356","Luxembourg",1994,"female",6.75e-05,10.8221666666667
"2357","Luxembourg",1995,"male",0.000241,10.3426666666667
"2358","Luxembourg",1995,"female",9.22e-05,10.3426666666667
"2359","Luxembourg",1996,"female",9.59e-05,8.65258333333333
"2360","Luxembourg",1996,"male",0.00028,8.65258333333333
"2361","Luxembourg",1997,"female",0.000105,10.167
"2362","Luxembourg",1997,"male",0.000312,10.167
"2363","Luxembourg",1998,"male",0.000246,9.99541666666667
"2364","Luxembourg",1998,"female",7.88e-05,9.99541666666667
"2365","Luxembourg",1999,"female",0.000102,10.5423333333333
"2366","Luxembourg",1999,"male",0.000247,10.5423333333333
"2367","Luxembourg",2000,"male",0.000233,10.79275
"2368","Luxembourg",2000,"female",7.18e-05,10.79275
"2369","Luxembourg",2001,"female",0.000109,10.2065833333333
"2370","Luxembourg",2001,"male",0.000246,10.2065833333333
"2371","Luxembourg",2002,"male",0.000307,10.714
"2372","Luxembourg",2002,"female",0.000103,10.714
"2373","Luxembourg",2003,"female",3.72e-05,10.7005833333333
"2374","Luxembourg",2003,"male",0.000192,10.7005833333333
"2375","Luxembourg",2004,"male",0.000212,9.98308333333333
"2376","Luxembourg",2004,"female",7.79e-05,9.98308333333333
"2377","Luxembourg",2005,"female",4.51e-05,10.3080833333333
"2378","Luxembourg",2005,"male",0.000181,10.3080833333333
"2379","Luxembourg",2006,"male",0.000214,10.7303333333333
"2380","Luxembourg",2006,"female",7.99e-05,10.7303333333333
"2381","Luxembourg",2007,"female",0.000109,10.7616666666667
"2382","Luxembourg",2007,"male",0.000237,10.7616666666667
"2383","Luxembourg",2008,"female",3.44e-05,10.1286666666667
"2384","Luxembourg",2008,"male",0.000154,10.1286666666667
"2385","Luxembourg",2009,"male",0.000155,10.3280833333333
"2386","Luxembourg",2009,"female",5.07e-05,10.3280833333333
"2387","Luxembourg",2010,"female",4.57e-05,9.13466666666667
"2388","Luxembourg",2010,"male",0.000181,9.13466666666667
"2389","Luxembourg",2011,"female",7.33e-05,11.032
"2390","Luxembourg",2011,"male",0.000152,11.032
"2391","Luxembourg",2012,"male",0.000156,10.10925
"2392","Luxembourg",2012,"female",4.78e-05,10.10925
"2393","Luxembourg",2013,"female",6.23e-05,9.90025
"2394","Luxembourg",2013,"male",9.37e-05,9.90025
"2395","Macau",1994,"male",8.94e-05,22.9700833333333
"2396","Macau",1994,"female",6.71e-05,22.9700833333333
"2397","Malta",1985,"male",1.34e-05,18.9678333333333
"2398","Malta",1985,"female",0,18.9678333333333
"2399","Malta",1986,"male",0,18.7808333333333
"2400","Malta",1986,"female",6.22e-06,18.7808333333333
"2401","Malta",1987,"female",0,19.1199166666667
"2402","Malta",1987,"male",6.42e-06,19.1199166666667
"2403","Malta",1988,"female",6.13e-06,19.35725
"2404","Malta",1988,"male",5.08e-05,19.35725
"2405","Malta",1989,"male",0.000113,18.9694166666667
"2406","Malta",1989,"female",3.04e-05,18.9694166666667
"2407","Malta",1990,"female",0,19.56175
"2408","Malta",1990,"male",4.97e-05,19.56175
"2409","Malta",1991,"male",5.53e-05,18.5900833333333
"2410","Malta",1991,"female",5.95e-06,18.5900833333333
"2411","Malta",1992,"male",7.28e-05,18.8320833333333
"2412","Malta",1992,"female",3.54e-05,18.8320833333333
"2413","Malta",1993,"male",5.4e-05,19.05125
"2414","Malta",1993,"female",4.09e-05,19.05125
"2415","Malta",1994,"female",1.73e-05,19.8376666666667
"2416","Malta",1994,"male",7.12e-05,19.8376666666667
"2417","Malta",1995,"female",3.44e-05,19.07275
"2418","Malta",1995,"male",6.46e-05,19.07275
"2419","Malta",1996,"female",5.68e-06,18.9624166666667
"2420","Malta",1996,"male",5.23e-05,18.9624166666667
"2421","Malta",1997,"male",6.36e-05,19.3966666666667
"2422","Malta",1997,"female",2.25e-05,19.3966666666667
"2423","Malta",1998,"male",6.3e-05,19.3110833333333
"2424","Malta",1998,"female",5.6e-06,19.3110833333333
"2425","Malta",1999,"female",2.78e-05,19.842
"2426","Malta",1999,"male",0.000125,19.842
"2427","Malta",2000,"female",3.27e-05,19.6091666666667
"2428","Malta",2000,"male",9.48e-05,19.6091666666667
"2429","Malta",2001,"female",3.73e-05,19.9096666666667
"2430","Malta",2001,"male",0.000126,19.9096666666667
"2431","Malta",2002,"female",4.22e-05,19.5518333333333
"2432","Malta",2002,"male",5.94e-05,19.5518333333333
"2433","Malta",2003,"male",9.1e-05,19.7565833333333
"2434","Malta",2003,"female",1.57e-05,19.7565833333333
"2435","Malta",2004,"male",7.43e-05,19.1711666666667
"2436","Malta",2004,"female",5.2e-05,19.1711666666667
"2437","Malta",2005,"male",8.42e-05,18.8750833333333
"2438","Malta",2005,"female",1.55e-05,18.8750833333333
"2439","Malta",2006,"female",2.57e-05,19.6013333333333
"2440","Malta",2006,"male",0.00011,19.6013333333333
"2441","Malta",2007,"male",0.00013,19.7499166666667
"2442","Malta",2007,"female",5.12e-06,19.7499166666667
"2443","Malta",2008,"male",6.19e-05,19.8181666666667
"2444","Malta",2008,"female",1.02e-05,19.8181666666667
"2445","Malta",2009,"male",0.000169,19.57925
"2446","Malta",2009,"female",1.52e-05,19.57925
"2447","Malta",2010,"female",1.01e-05,19.6644166666667
"2448","Malta",2010,"male",0.000148,19.6644166666667
"2449","Malta",2011,"male",0.000102,19.3135
"2450","Malta",2011,"female",0,19.3135
"2451","Malta",2012,"male",9.58e-05,19.8291666666667
"2452","Malta",2012,"female",2.99e-05,19.8291666666667
"2453","Malta",2013,"female",4.95e-06,19.437375
"2454","Malta",2013,"male",0.000105,19.437375
"2455","Mauritius",1985,"female",8.15e-05,23.6494166666667
"2456","Mauritius",1985,"male",0.000154,23.6494166666667
"2457","Mauritius",1986,"female",1.78e-05,23.688
"2458","Mauritius",1986,"male",4.46e-05,23.688
"2459","Mauritius",1987,"male",0.000192,24.3150833333333
"2460","Mauritius",1987,"female",0.000116,24.3150833333333
"2461","Mauritius",1988,"male",0.000241,24.1355833333333
"2462","Mauritius",1988,"female",0.00012,24.1355833333333
"2463","Mauritius",1989,"male",0.000231,23.7600833333333
"2464","Mauritius",1989,"female",7.87e-05,23.7600833333333
"2465","Mauritius",1990,"female",0.000118,23.8406666666667
"2466","Mauritius",1990,"male",0.000195,23.8406666666667
"2467","Mauritius",1991,"female",9.14e-05,24.138
"2468","Mauritius",1991,"male",0.000201,24.138
"2469","Mauritius",1992,"female",9.7e-05,23.8090833333333
"2470","Mauritius",1992,"male",0.000211,23.8090833333333
"2471","Mauritius",1993,"female",9.4e-05,23.9110833333333
"2472","Mauritius",1993,"male",0.000194,23.9110833333333
"2473","Mauritius",1994,"male",0.00022,24.1658333333333
"2474","Mauritius",1994,"female",4.52e-05,24.1658333333333
"2475","Mauritius",1995,"female",6.52e-05,24.0234166666667
"2476","Mauritius",1995,"male",0.000234,24.0234166666667
"2477","Mauritius",1996,"female",7.23e-05,23.8911666666667
"2478","Mauritius",1996,"male",0.000235,23.8911666666667
"2479","Mauritius",1997,"female",3.95e-05,24.0974166666667
"2480","Mauritius",1997,"male",0.000202,24.0974166666667
"2481","Mauritius",1998,"female",7.98e-05,24.4059166666667
"2482","Mauritius",1998,"male",0.000222,24.4059166666667
"2483","Mauritius",1999,"male",0.000231,24.1075
"2484","Mauritius",1999,"female",0.000103,24.1075
"2485","Mauritius",2000,"female",5.62e-05,24.0025833333333
"2486","Mauritius",2000,"male",0.000205,24.0025833333333
"2487","Mauritius",2001,"male",0.000144,24.4905
"2488","Mauritius",2001,"female",6.84e-05,24.4905
"2489","Mauritius",2002,"female",5.31e-05,24.39575
"2490","Mauritius",2002,"male",0.000191,24.39575
"2491","Mauritius",2003,"male",0.000119,24.5170833333333
"2492","Mauritius",2003,"female",4.34e-05,24.5170833333333
"2493","Mauritius",2004,"female",3.94e-05,24.2545833333333
"2494","Mauritius",2004,"male",0.000138,24.2545833333333
"2495","Mauritius",2005,"female",4.08e-05,24.1559166666667
"2496","Mauritius",2005,"male",0.000144,24.1559166666667
"2497","Mauritius",2006,"female",5.09e-05,24.31975
"2498","Mauritius",2006,"male",0.00016,24.31975
"2499","Mauritius",2007,"male",0.000173,24.2843333333333
"2500","Mauritius",2007,"female",5.21e-05,24.2843333333333
"2501","Mauritius",2008,"female",2.06e-05,24.189
"2502","Mauritius",2008,"male",0.000127,24.189
"2503","Mauritius",2009,"female",3.93e-05,24.5848333333333
"2504","Mauritius",2009,"male",0.00016,24.5848333333333
"2505","Mauritius",2010,"male",0.000133,24.6690833333333
"2506","Mauritius",2010,"female",3.72e-05,24.6690833333333
"2507","Mauritius",2011,"female",3.86e-05,24.5223333333333
"2508","Mauritius",2011,"male",0.000165,24.5223333333333
"2509","Mauritius",2012,"female",4.33e-05,24.374
"2510","Mauritius",2012,"male",0.000153,24.374
"2511","Mauritius",2013,"female",2.58e-05,24.312375
"2512","Mauritius",2013,"male",0.000146,24.312375
"2513","Mexico",1985,"male",3.79e-05,20.6039166666667
"2514","Mexico",1985,"female",7.83e-06,20.6039166666667
"2515","Mexico",1986,"female",7.77e-06,20.8506666666667
"2516","Mexico",1986,"male",4.19e-05,20.8506666666667
"2517","Mexico",1987,"male",4.18e-05,20.4551666666667
"2518","Mexico",1987,"female",8.36e-06,20.4551666666667
"2519","Mexico",1988,"male",4.1e-05,20.7360833333333
"2520","Mexico",1988,"female",8.01e-06,20.7360833333333
"2521","Mexico",1989,"male",4.45e-05,20.9651666666667
"2522","Mexico",1989,"female",7.96e-06,20.9651666666667
"2523","Mexico",1990,"male",4.53e-05,20.9608333333333
"2524","Mexico",1990,"female",7.57e-06,20.9608333333333
"2525","Mexico",1991,"male",4.81e-05,20.8396666666667
"2526","Mexico",1991,"female",8.36e-06,20.8396666666667
"2527","Mexico",1992,"female",8.88e-06,20.6503333333333
"2528","Mexico",1992,"male",5.1e-05,20.6503333333333
"2529","Mexico",1993,"female",8.51e-06,20.9388333333333
"2530","Mexico",1993,"male",5.3e-05,20.9388333333333
"2531","Mexico",1994,"male",5.67e-05,21.32575
"2532","Mexico",1994,"female",9.91e-06,21.32575
"2533","Mexico",1995,"male",6.17e-05,21.3706666666667
"2534","Mexico",1995,"female",1.09e-05,21.3706666666667
"2535","Mexico",1996,"female",1.17e-05,21.1321666666667
"2536","Mexico",1996,"male",6.06e-05,21.1321666666667
"2537","Mexico",1997,"male",6.66e-05,20.8985833333333
"2538","Mexico",1997,"female",1.25e-05,20.8985833333333
"2539","Mexico",1998,"male",6.52e-05,21.53175
"2540","Mexico",1998,"female",1.16e-05,21.53175
"2541","Mexico",1999,"female",1.14e-05,21.1285
"2542","Mexico",1999,"male",6.45e-05,21.1285
"2543","Mexico",2000,"male",6.57e-05,21.2320833333333
"2544","Mexico",2000,"female",1.19e-05,21.2320833333333
"2545","Mexico",2001,"female",1.46e-05,21.133
"2546","Mexico",2001,"male",6.85e-05,21.133
"2547","Mexico",2002,"female",1.41e-05,21.225
"2548","Mexico",2002,"male",6.93e-05,21.225
"2549","Mexico",2003,"female",1.47e-05,21.3294166666667
"2550","Mexico",2003,"male",7.27e-05,21.3294166666667
"2551","Mexico",2004,"female",1.41e-05,20.9248333333333
"2552","Mexico",2004,"male",7.17e-05,20.9248333333333
"2553","Mexico",2005,"female",1.5e-05,21.4135
"2554","Mexico",2005,"male",7.39e-05,21.4135
"2555","Mexico",2006,"male",7.22e-05,21.4180833333333
"2556","Mexico",2006,"female",1.43e-05,21.4180833333333
"2557","Mexico",2007,"male",7.09e-05,21.0793333333333
"2558","Mexico",2007,"female",1.51e-05,21.0793333333333
"2559","Mexico",2008,"male",7.47e-05,21.08525
"2560","Mexico",2008,"female",1.67e-05,21.08525
"2561","Mexico",2009,"female",1.84e-05,21.5460833333333
"2562","Mexico",2009,"male",7.86e-05,21.5460833333333
"2563","Mexico",2010,"male",7.53e-05,20.8529166666667
"2564","Mexico",2010,"female",1.69e-05,20.8529166666667
"2565","Mexico",2011,"male",8.4e-05,21.5993333333333
"2566","Mexico",2011,"female",1.98e-05,21.5993333333333
"2567","Mexico",2012,"female",1.91e-05,21.6524166666667
"2568","Mexico",2012,"male",7.97e-05,21.6524166666667
"2569","Mexico",2013,"female",1.87e-05,22.2192222222222
"2570","Mexico",2013,"male",8.47e-05,22.2192222222222
"2571","Montenegro",2000,"male",0,11.5613333333333
"2572","Montenegro",2000,"female",0,11.5613333333333
"2573","Montenegro",2001,"female",0,11.23525
"2574","Montenegro",2001,"male",0,11.23525
"2575","Montenegro",2002,"female",0,11.4171666666667
"2576","Montenegro",2002,"male",0,11.4171666666667
"2577","Montenegro",2003,"female",0,11.27825
"2578","Montenegro",2003,"male",0,11.27825
"2579","Montenegro",2004,"male",0,10.82125
"2580","Montenegro",2004,"female",0,10.82125
"2581","Montenegro",2005,"female",0.000121,10.12575
"2582","Montenegro",2005,"male",0.000287,10.12575
"2583","Montenegro",2006,"female",0,10.5608333333333
"2584","Montenegro",2006,"male",0,10.5608333333333
"2585","Montenegro",2007,"female",0.000107,11.5950833333333
"2586","Montenegro",2007,"male",0.000309,11.5950833333333
"2587","Montenegro",2008,"female",0.000153,11.6276666666667
"2588","Montenegro",2008,"male",0.000276,11.6276666666667
"2589","Montenegro",2009,"male",0.000265,11.4626666666667
"2590","Montenegro",2009,"female",9.95e-05,11.4626666666667
"2591","Netherlands",1985,"male",0.000156,8.828
"2592","Netherlands",1985,"female",8.55e-05,8.828
"2593","Netherlands",1986,"male",0.000148,9.21508333333333
"2594","Netherlands",1986,"female",8.73e-05,9.21508333333333
"2595","Netherlands",1987,"male",0.000146,9.04241666666667
"2596","Netherlands",1987,"female",8.89e-05,9.04241666666667
"2597","Netherlands",1988,"female",7.95e-05,10.5371666666667
"2598","Netherlands",1988,"male",0.000141,10.5371666666667
"2599","Netherlands",1989,"female",8.03e-05,10.932
"2600","Netherlands",1989,"male",0.000139,10.932
"2601","Netherlands",1990,"male",0.000132,11.0003333333333
"2602","Netherlands",1990,"female",7.62e-05,11.0003333333333
"2603","Netherlands",1991,"female",8.08e-05,9.75125
"2604","Netherlands",1991,"male",0.000148,9.75125
"2605","Netherlands",1992,"male",0.000148,10.7521666666667
"2606","Netherlands",1992,"female",7.58e-05,10.7521666666667
"2607","Netherlands",1993,"female",7.38e-05,9.8475
"2608","Netherlands",1993,"male",0.000144,9.8475
"2609","Netherlands",1994,"male",0.000153,10.842
"2610","Netherlands",1994,"female",6.85e-05,10.842
"2611","Netherlands",1995,"female",6.97e-05,10.5946666666667
"2612","Netherlands",1995,"male",0.00014,10.5946666666667
"2613","Netherlands",1996,"male",0.000145,8.73933333333333
"2614","Netherlands",1996,"female",7.24e-05,8.73933333333333
"2615","Netherlands",1997,"male",0.000144,10.4094166666667
"2616","Netherlands",1997,"female",7.14e-05,10.4094166666667
"2617","Netherlands",1998,"female",6.93e-05,10.5185833333333
"2618","Netherlands",1998,"male",0.000138,10.5185833333333
"2619","Netherlands",1999,"male",0.000139,11.0861666666667
"2620","Netherlands",1999,"female",6.69e-05,11.0861666666667
"2621","Netherlands",2000,"male",0.000136,11.1035
"2622","Netherlands",2000,"female",6.62e-05,11.1035
"2623","Netherlands",2001,"male",0.000136,10.579
"2624","Netherlands",2001,"female",6.09e-05,10.579
"2625","Netherlands",2002,"female",6.62e-05,11.0155
"2626","Netherlands",2002,"male",0.000142,11.0155
"2627","Netherlands",2003,"male",0.000136,10.6998333333333
"2628","Netherlands",2003,"female",6.29e-05,10.6998333333333
"2629","Netherlands",2004,"male",0.000136,10.6275
"2630","Netherlands",2004,"female",6.37e-05,10.6275
"2631","Netherlands",2005,"male",0.000142,10.8236666666667
"2632","Netherlands",2005,"female",6.44e-05,10.8236666666667
"2633","Netherlands",2006,"female",6.15e-05,11.2913333333333
"2634","Netherlands",2006,"male",0.000138,11.2913333333333
"2635","Netherlands",2007,"male",0.000124,11.3884166666667
"2636","Netherlands",2007,"female",5.25e-05,11.3884166666667
"2637","Netherlands",2008,"female",5.7e-05,10.7945833333333
"2638","Netherlands",2008,"male",0.000129,10.7945833333333
"2639","Netherlands",2009,"male",0.000139,10.7071666666667
"2640","Netherlands",2009,"female",5.85e-05,10.7071666666667
"2641","Netherlands",2010,"female",6.01e-05,9.26458333333333
"2642","Netherlands",2010,"male",0.000145,9.26458333333333
"2643","Netherlands",2011,"female",6.43e-05,11.076
"2644","Netherlands",2011,"male",0.000146,11.076
"2645","Netherlands",2012,"female",7.11e-05,10.4381666666667
"2646","Netherlands",2012,"male",0.000152,10.4381666666667
"2647","Netherlands",2013,"male",0.000166,9.8565
"2648","Netherlands",2013,"female",6.83e-05,9.8565
"2649","New Zealand",1985,"male",0.00017,11.0305
"2650","New Zealand",1985,"female",5.43e-05,11.0305
